administrative,informational,product_related,bounce_rates,page_values
0.0,1.0986122886681098,3.258096538021482,0.0,0.0
0.0,0.0,3.1780538303479458,0.004390348301292895,3.996364153861897
0.0,0.0,2.302585092994046,0.0,0.0
0.0,0.0,2.5649493574615367,0.0,0.0
0.6931471805599453,0.0,3.2188758248682006,0.0,3.2308043957334744
0.6931471805599453,0.0,3.044522437723423,0.0,0.0
1.6094379124341003,0.0,4.143134726391533,0.005286004429237356,0.0
2.5649493574615367,0.6931471805599453,3.9318256327243257,0.004489905272852052,2.72785282839839
0.0,0.0,2.70805020110221,0.0,0.0
0.0,0.0,1.0986122886681098,0.18232155679395465,0.0
0.0,0.0,2.3978952727983707,0.0,0.0
1.791759469228055,0.6931471805599453,2.1972245773362196,0.0,0.0
1.791759469228055,0.0,3.713572066704308,0.008761505668572752,0.0
2.4849066497880004,1.0986122886681098,3.258096538021482,0.0,2.5494451709255714
2.302585092994046,0.6931471805599453,4.2626798770413155,0.009653257028138304,0.0
0.0,0.0,2.3978952727983707,0.009950330853168083,0.0
1.0986122886681098,0.0,2.4849066497880004,0.0,1.9878743481543455
0.0,0.0,1.791759469228055,0.0,0.0
1.9459101490553132,0.0,2.833213344056216,0.0,3.1570004211501135
0.6931471805599453,1.3862943611198906,3.6635616461296463,0.012521280553671747,0.0
2.0794415416798357,0.0,3.4657359027997265,0.0,0.0
1.9459101490553132,0.0,1.3862943611198906,0.0,0.0
1.3862943611198906,0.0,3.8918202981106265,0.0045894523338072864,0.0
2.0794415416798357,0.0,4.736198448394496,0.0015987213636970278,3.462606009790799
1.0986122886681098,0.6931471805599453,4.060443010546419,0.0,0.0
0.0,0.0,3.8066624897703196,0.0,0.0
0.0,0.0,1.3862943611198906,0.039220713153281295,0.0
1.0986122886681098,0.0,3.9889840465642745,0.038066200806456334,0.0
2.0794415416798357,0.0,3.5263605246161616,0.013902905168991422,0.0
1.791759469228055,0.6931471805599453,2.5649493574615367,0.010247316451549523,0.0
0.0,0.0,3.713572066704308,0.019802627296179712,0.0
0.0,1.0986122886681098,1.9459101490553132,0.0,0.0
1.3862943611198906,0.0,3.258096538021482,0.0,5.014627315365793
1.3862943611198906,0.6931471805599453,3.5263605246161616,0.005683816468297671,0.0
0.0,0.0,1.0986122886681098,0.0,0.0
1.6094379124341003,0.6931471805599453,2.1972245773362196,0.0,0.0
1.3862943611198906,1.0986122886681098,4.709530201312334,0.014395880283732383,3.044522437723423
1.3862943611198906,0.0,2.6390573296152584,0.00608147031586796,0.0
1.6094379124341003,0.0,3.6375861597263857,0.0,0.0
0.0,0.0,3.1354942159291497,0.006379606964039027,0.0
0.0,0.0,2.70805020110221,0.0,0.0
2.833213344056216,1.9459101490553132,3.6109179126442243,0.013607003406216902,0.832909122935104
1.791759469228055,0.0,5.049856007249537,0.0,1.6486586255873816
0.0,0.0,2.6390573296152584,0.0,0.0
0.0,0.0,0.6931471805599453,0.18232155679395465,0.0
0.6931471805599453,0.0,1.791759469228055,0.0,0.0
1.0986122886681098,0.0,2.1972245773362196,0.0,0.0
1.9459101490553132,0.0,1.9459101490553132,0.0,0.0
1.791759469228055,0.0,3.7612001156935624,0.005683816468297671,0.0
2.0794415416798357,0.0,3.367295829986474,0.0,0.0
0.6931471805599453,0.6931471805599453,2.3978952727983707,0.014198719399812949,0.0
0.0,0.6931471805599453,2.772588722239781,0.0,3.586292865338835
2.302585092994046,0.0,2.833213344056216,0.006280237957150484,0.0
0.0,0.0,2.3978952727983707,0.0,3.6838669122903918
0.0,1.0986122886681098,1.9459101490553132,0.06456977064930008,0.0
0.0,0.0,2.302585092994046,0.0641009254065236,0.0
1.791759469228055,0.6931471805599453,5.8944028342648505,0.004390348301292895,0.7884573603642702
0.0,0.0,1.9459101490553132,0.0,4.0943445622221
0.0,0.0,2.5649493574615367,0.0,0.0
1.6094379124341003,0.0,2.0794415416798357,0.012916225266546327,0.0
0.0,0.0,1.9459101490553132,0.18232155679395465,0.0
0.0,0.0,2.6390573296152584,0.017938145131012995,0.0
0.0,0.0,1.791759469228055,0.032757564238172186,0.0
1.0986122886681098,1.3862943611198906,3.091042453358316,0.02742059557599217,0.0
0.0,0.0,2.4849066497880004,0.025082780367463156,0.0
2.1972245773362196,0.0,3.8066624897703196,0.005385472276337817,0.0
1.3862943611198906,0.0,1.3862943611198906,0.0,0.0
0.0,0.0,2.1972245773362196,0.0,0.0
0.0,0.0,2.5649493574615367,0.008662373078652657,0.0
0.0,0.0,3.2188758248682006,0.0034938892542557796,0.0
0.0,0.0,3.6375861597263857,0.0,4.309455941839047
2.1972245773362196,1.0986122886681098,3.5553480614894135,0.0,0.0
0.0,0.0,1.791759469228055,0.0,0.0
2.0794415416798357,1.0986122886681098,3.871201010907891,0.019802627296179712,0.0
2.70805020110221,1.6094379124341003,4.143134726391533,0.003992021269537453,3.8480176754522337
1.791759469228055,0.0,2.995732273553991,0.005087039048557106,2.917770732084279
0.0,0.0,3.1780538303479458,0.0031948908965191976,0.0
0.0,0.0,1.3862943611198906,0.0,0.0
2.3978952727983707,0.6931471805599453,5.560681631015528,0.0031948908965191976,1.3862943611198906
0.0,0.0,3.044522437723423,0.0,4.189654742026425
0.6931471805599453,0.0,3.332204510175204,0.011434377625663104,0.0
0.6931471805599453,0.0,3.6635616461296463,0.005783244755727333,2.8622008809294686
0.0,0.0,3.332204510175204,0.0,0.0
0.0,0.0,1.3862943611198906,0.18232155679395465,0.0
0.6931471805599453,0.0,2.4849066497880004,0.0,4.282206299391671
0.0,0.0,1.9459101490553132,0.052023028067151915,0.0
0.0,1.0986122886681098,4.248495242049359,0.0,0.0
0.0,1.0986122886681098,3.5263605246161616,0.0,2.5572273113676265
0.0,1.0986122886681098,3.091042453358316,0.009356094924024954,1.8082887711792655
2.302585092994046,1.6094379124341003,4.143134726391533,0.0,2.8903717578961645
2.0794415416798357,1.6094379124341003,3.4965075614664802,0.005286004429237356,2.917770732084279
0.0,0.6931471805599453,3.044522437723423,0.0016985566355814771,0.0
0.0,0.0,2.302585092994046,0.015282623531156904,0.0
0.0,0.0,3.8066624897703196,0.0,3.624340932976365
1.9459101490553132,1.0986122886681098,3.9318256327243257,0.01004933585300144,0.0
1.6094379124341003,1.6094379124341003,4.007333185232471,0.0017983819413793735,2.766319109226186
2.3978952727983707,1.3862943611198906,5.123963979403259,0.004091617903253565,0.0
1.3862943611198906,0.0,2.4849066497880004,0.0,0.0
2.3978952727983707,0.0,4.820281565605037,0.0045894523338072864,0.7884573603642702
0.6931471805599453,0.0,2.3978952727983707,0.0,0.0
0.0,0.0,1.6094379124341003,0.0,0.0
0.0,0.0,3.713572066704308,0.0,0.0
0.0,0.0,3.2188758248682006,0.0,0.0
0.0,1.3862943611198906,2.0794415416798357,0.0,0.0
0.0,0.0,3.6635616461296463,0.014888612493750654,0.0
0.0,0.0,2.995732273553991,0.009356094924024954,0.0
0.0,0.0,2.5649493574615367,0.039220713153281295,0.0
1.0986122886681098,1.791759469228055,5.043425116919247,0.02195716735204214,2.312535423847214
1.6094379124341003,0.0,2.6390573296152584,0.0,0.0
0.0,1.9459101490553132,2.772588722239781,0.0,0.0
0.0,0.0,3.6635616461296463,0.009653257028138304,0.0
0.0,0.0,0.6931471805599453,0.18232155679395465,0.0
1.0986122886681098,0.0,3.091042453358316,0.0,0.0
0.0,0.0,2.995732273553991,0.005286004429237356,0.0
0.0,0.0,3.2188758248682006,0.0,0.0
0.0,0.0,3.091042453358316,0.032757564238172186,0.0
1.9459101490553132,1.0986122886681098,3.784189633918261,0.004987541511039074,2.186051276738094
1.791759469228055,0.0,2.1972245773362196,0.0,0.0
0.0,0.0,1.3862943611198906,0.0,0.0
1.3862943611198906,1.0986122886681098,3.091042453358316,0.012718772407774689,0.0
1.6094379124341003,0.6931471805599453,2.8903717578961645,0.0,0.0
0.0,0.0,1.0986122886681098,0.0,0.0
0.0,0.0,2.8903717578961645,0.017938145131012995,0.0
0.0,0.0,1.0986122886681098,0.0,0.0
1.6094379124341003,0.0,3.9318256327243257,0.005385472276337817,0.0
0.0,0.0,1.791759469228055,0.1251337307567657,0.0
0.6931471805599453,0.0,3.7376696182833684,0.0,4.023564380161053
0.0,0.0,1.6094379124341003,0.0,0.0
0.0,0.0,2.1972245773362196,0.0,0.0
0.6931471805599453,0.0,2.833213344056216,0.01044525786153865,0.0
0.0,0.0,1.6094379124341003,0.09531017980432487,0.0
1.3862943611198906,0.0,3.6635616461296463,0.0,0.0
1.791759469228055,1.3862943611198906,5.017279836814924,0.0010993954433009636,0.7884573603642702
1.3862943611198906,0.0,3.1780538303479458,0.0,0.5306282510621704
0.6931471805599453,0.0,3.713572066704308,0.0,0.0
0.0,0.0,1.791759469228055,0.0,0.0
1.791759469228055,0.0,2.4849066497880004,0.0,0.0
0.0,0.0,0.6931471805599453,0.18232155679395465,0.0
2.5649493574615367,0.6931471805599453,5.231108616854587,0.0036931718376175702,0.6931471805599453
0.0,0.0,1.9459101490553132,0.0,0.0
0.0,0.0,2.9444389791664403,0.03777736433402994,0.0
1.3862943611198906,0.0,3.7376696182833684,0.0,0.0
0.0,0.0,3.871201010907891,0.003294566949430031,0.0
2.1972245773362196,1.3862943611198906,4.718498871295094,0.005385472276337817,1.5040773967762742
2.3978952727983707,1.0986122886681098,5.209486152841421,0.0,2.954910279033736
0.6931471805599453,0.0,1.9459101490553132,0.028198654358678778,0.0
0.6931471805599453,1.6094379124341003,3.4339872044851463,0.02605753431928962,0.0
0.0,0.0,3.295836866004329,0.005286004429237356,4.084294226368599
2.0794415416798357,1.3862943611198906,3.1780538303479458,0.02058663360838838,1.252762968495368
0.0,0.0,3.4339872044851463,0.005584378293900614,0.0
1.3862943611198906,0.0,3.2188758248682006,0.0076705063042197,2.1972245773362196
1.791759469228055,0.0,3.2188758248682006,0.0,0.0
1.9459101490553132,0.0,3.367295829986474,0.01044525786153865,0.0
0.0,0.0,2.1972245773362196,0.005286004429237356,0.0
0.0,2.302585092994046,4.330733340286331,0.002895803112025565,0.0
0.0,0.6931471805599453,3.6635616461296463,0.08681969195256017,2.4849066497880004
0.0,0.0,2.3978952727983707,0.0,0.0
2.1972245773362196,0.0,3.58351893845611,0.007769737264360664,0.0
0.0,0.0,1.0986122886681098,0.0,0.0
0.6931471805599453,0.0,2.4849066497880004,0.028198654358678778,0.0
0.0,1.0986122886681098,3.091042453358316,0.006975613736425242,3.7328963395307104
0.0,0.0,1.0986122886681098,0.18232155679395465,0.0
0.0,0.0,1.791759469228055,0.0,0.0
0.0,0.0,2.9444389791664403,0.0,0.0
0.6931471805599453,0.0,4.110873864173311,0.00029995500899797546,0.0
0.0,0.0,2.1972245773362196,0.0,0.0
1.3862943611198906,0.0,2.0794415416798357,0.022250608934819758,3.8958936234982624
1.6094379124341003,0.6931471805599453,5.480638923341991,0.011730922875698666,0.0
0.6931471805599453,0.0,2.70805020110221,0.01044525786153865,0.0
1.3862943611198906,0.0,2.0794415416798357,0.0,0.0
0.0,0.0,3.6888794541139363,0.0031948908965191976,0.0
2.3978952727983707,0.0,3.9318256327243257,0.010742096531902109,2.0794415416798357
1.3862943611198906,0.0,1.3862943611198906,0.0,0.0
0.0,0.0,0.6931471805599453,0.18232155679395465,0.0
2.1972245773362196,0.6931471805599453,4.356708826689592,0.0,0.0
1.3862943611198906,0.0,4.912654885736052,0.0038924147153438387,1.1314021114911006
1.0986122886681098,0.0,3.332204510175204,0.0,0.0
0.0,0.0,3.6888794541139363,0.05619127964974249,0.0
0.6931471805599453,1.0986122886681098,2.302585092994046,0.017152058817565565,0.0
1.791759469228055,0.0,1.3862943611198906,0.0,0.0
0.0,0.6931471805599453,2.302585092994046,0.028198654358678778,0.0
0.0,0.0,0.6931471805599453,0.18232155679395465,0.0
0.0,0.0,1.9459101490553132,0.0,0.0
1.6094379124341003,1.3862943611198906,5.135798437050262,0.008860628432196559,0.7884573603642702
0.0,0.0,3.7612001156935624,0.0,0.0
0.0,0.0,3.044522437723423,0.028684633859908954,0.0
0.0,0.0,4.394449154672439,0.017446913603720644,0.0
1.6094379124341003,0.0,2.0794415416798357,0.0,0.0
1.791759469228055,0.0,4.962844630259907,0.002496880198587199,0.0
0.0,0.0,3.8066624897703196,0.009455158770755133,0.0
0.0,0.0,2.5649493574615367,0.004390348301292895,0.0
1.791759469228055,0.0,3.5553480614894135,0.0,3.655839600035736
0.0,0.0,1.3862943611198906,0.0,0.0
0.0,0.0,2.6390573296152584,0.0,0.0
1.0986122886681098,1.6094379124341003,3.58351893845611,0.0025966258472659783,0.0
0.0,0.0,1.3862943611198906,0.06456977064930008,0.0
0.0,1.0986122886681098,2.772588722239781,0.03854740961223893,0.0
0.0,0.0,0.6931471805599453,0.18232155679395465,0.0
0.0,0.0,0.0,0.18232155679395465,0.0
0.6931471805599453,0.0,5.3981627015177525,0.0068763039394321565,0.0
0.0,0.0,0.6931471805599453,0.18232155679395465,0.0
0.0,0.0,3.6109179126442243,0.005484930230569685,0.0
1.791759469228055,0.6931471805599453,3.4011973816621555,0.005286004429237356,4.104294893075269
0.0,0.0,1.9459101490553132,0.0,0.0
1.0986122886681098,0.0,5.308267697401205,0.0021975835434872217,1.5040773967762742
1.3862943611198906,0.0,1.9459101490553132,0.028198654358678778,0.0
1.3862943611198906,0.0,2.772588722239781,0.017152058817565565,0.0
2.1972245773362196,0.0,2.3978952727983707,0.0,0.0
0.0,0.0,3.871201010907891,0.0068763039394321565,0.0
0.0,0.0,3.367295829986474,0.0,0.0
1.9459101490553132,0.0,3.2188758248682006,0.0,3.655839600035736
1.3862943611198906,0.0,4.442651256490317,0.005683816468297671,0.0
1.0986122886681098,1.3862943611198906,3.5553480614894135,0.014198719399812949,0.0
2.0794415416798357,0.6931471805599453,2.3978952727983707,0.0,0.0
1.3862943611198906,0.0,3.5553480614894135,0.0,1.8082887711792655
1.791759469228055,0.0,3.367295829986474,0.02195716735204214,2.1972245773362196
0.6931471805599453,0.0,2.772588722239781,0.0,0.0
0.6931471805599453,0.0,3.1354942159291497,0.0,1.8082887711792655
0.0,0.0,3.912023005428146,0.015479570848386318,0.0
0.0,0.0,1.6094379124341003,0.0,0.0
2.3978952727983707,0.6931471805599453,3.332204510175204,0.0,0.0
0.0,0.0,1.0986122886681098,0.0,0.0
1.6094379124341003,0.0,3.332204510175204,0.01842913546836719,2.995732273553991
2.1972245773362196,1.6094379124341003,3.258096538021482,0.0,2.4069451083182885
1.6094379124341003,0.0,3.1354942159291497,0.0,3.4781584227982836
0.0,0.0,1.9459101490553132,0.0,0.0
0.0,0.0,2.4849066497880004,0.012422519998557155,0.0
1.3862943611198906,0.0,1.3862943611198906,0.07696104113612832,0.0
0.6931471805599453,0.0,2.6390573296152584,0.0,0.0
0.0,0.0,0.6931471805599453,0.18232155679395465,0.0
0.0,1.3862943611198906,3.713572066704308,0.007372754329413085,0.0
1.3862943611198906,0.0,3.713572066704308,0.0,0.0
1.6094379124341003,0.6931471805599453,4.2626798770413155,0.006379606964039027,3.250374491927572
0.6931471805599453,0.0,3.2188758248682006,0.0,0.0
0.0,0.0,0.6931471805599453,0.18232155679395465,0.0
1.0986122886681098,0.0,4.248495242049359,0.0,0.0
0.0,0.0,4.060443010546419,0.0030952049073024192,0.0
0.0,0.0,3.367295829986474,0.0,0.0
0.0,0.0,2.3978952727983707,0.02634977532278202,0.0
0.0,0.0,2.4849066497880004,0.04027784649857016,0.0
0.0,0.0,1.6094379124341003,0.18232155679395465,0.0
0.0,0.0,1.3862943611198906,0.0,0.0
0.0,1.3862943611198906,3.7376696182833684,0.030335199796072944,0.0
0.0,0.0,3.4011973816621555,0.0,0.0
0.0,0.0,3.6109179126442243,0.0025966258472659783,0.0
0.0,0.0,2.0794415416798357,0.04459088332787514,0.0
1.791759469228055,0.0,3.6375861597263857,0.006677654753240568,4.242764567340374
0.0,0.0,2.6390573296152584,0.0,0.0
1.6094379124341003,0.0,4.499809670330265,0.002895803112025565,0.0
0.6931471805599453,0.0,4.04305126783455,0.01044525786153865,0.0
0.0,0.0,2.70805020110221,0.0,0.0
0.0,0.0,4.07753744390572,0.003294566949430031,0.0
0.0,1.0986122886681098,2.302585092994046,0.0,0.0
0.6931471805599453,0.0,3.1780538303479458,0.0,0.0
0.0,0.0,1.791759469228055,0.09531017980432487,0.0
0.0,0.0,1.791759469228055,0.0,0.0
1.6094379124341003,1.0986122886681098,2.5649493574615367,0.0,0.0
0.0,0.0,1.0986122886681098,0.0,0.0
1.791759469228055,0.0,3.4965075614664802,0.0,2.1400661634962708
1.0986122886681098,0.6931471805599453,2.302585092994046,0.0,0.0
0.0,0.0,1.6094379124341003,0.06456977064930008,0.0
1.3862943611198906,0.0,2.0794415416798357,0.0,0.0
1.3862943611198906,1.0986122886681098,3.044522437723423,0.02303269911057269,0.7884573603642702
1.3862943611198906,0.0,3.6375861597263857,0.0,2.9391619220655967
1.0986122886681098,0.0,4.07753744390572,0.0068763039394321565,0.0
0.0,0.0,4.919980925828125,0.0010993954433009636,3.9740583963475986
0.0,0.0,2.8903717578961645,0.0,0.0
0.6931471805599453,0.0,3.4339872044851463,0.005783244755727333,0.0
0.6931471805599453,0.0,1.0986122886681098,0.0,0.0
0.0,0.0,3.713572066704308,0.002796087302001274,0.0
0.0,0.0,1.791759469228055,0.0,0.0
1.9459101490553132,0.6931471805599453,2.4849066497880004,0.0,0.0
1.6094379124341003,0.0,2.8903717578961645,0.0,0.0
1.3862943611198906,0.0,2.0794415416798357,0.0,2.2925347571405443
2.5649493574615367,0.6931471805599453,3.5263605246161616,0.007273483966498386,2.2082744135228043
0.0,0.0,2.0794415416798357,0.055150844464848046,0.0
1.791759469228055,0.6931471805599453,3.1354942159291497,0.0,0.0
0.0,0.0,1.3862943611198906,0.0,0.0
0.0,0.0,3.044522437723423,0.0,0.0
0.6931471805599453,0.0,2.995732273553991,0.0,0.0
1.791759469228055,0.0,2.6390573296152584,0.014987129808248345,0.0
0.0,0.0,1.6094379124341003,0.0,0.0
1.3862943611198906,0.6931471805599453,4.820281565605037,0.005584378293900614,1.0647107369924282
0.0,0.6931471805599453,2.995732273553991,0.0,0.0
1.0986122886681098,0.0,1.0986122886681098,0.0,0.0
0.6931471805599453,1.0986122886681098,2.302585092994046,0.014888612493750654,3.6938669956249757
1.9459101490553132,1.0986122886681098,4.276666119016055,0.001998002662673056,0.0
1.3862943611198906,1.6094379124341003,2.833213344056216,0.018821754240587758,0.0
0.0,0.0,3.828641396489095,0.06672363204290818,0.0
0.0,0.0,2.3978952727983707,0.0344014267173324,0.0
1.3862943611198906,1.6094379124341003,3.258096538021482,0.021565777914560543,0.0
1.3862943611198906,0.0,3.1354942159291497,0.00786895837869518,2.174751721484161
2.4849066497880004,1.0986122886681098,3.8066624897703196,0.007372754329413085,0.8754687373538999
2.1972245773362196,0.0,3.295836866004329,0.0,0.0
1.6094379124341003,1.0986122886681098,3.7612001156935624,0.0,0.0
2.833213344056216,1.0986122886681098,5.501258210544727,0.0033942330680155476,2.4595888418037104
0.0,0.0,2.5649493574615367,0.0,0.0
0.0,0.0,1.3862943611198906,0.0,0.0
0.0,0.0,3.912023005428146,0.002995508979798479,0.0
1.3862943611198906,0.0,0.6931471805599453,0.0,0.0
0.6931471805599453,0.0,2.1972245773362196,0.0,0.0
0.0,0.0,3.1354942159291497,0.011038847115216341,0.0
0.0,1.3862943611198906,4.48863636973214,0.004987541511039074,0.0
1.6094379124341003,0.0,1.791759469228055,0.0,0.0
1.0986122886681098,0.6931471805599453,3.258096538021482,0.0,3.6506582412937387
0.0,0.0,2.0794415416798357,0.039220713153281295,0.0
0.0,0.0,2.1972245773362196,0.0,0.0
1.0986122886681098,0.0,2.0794415416798357,0.0,0.0
0.0,0.0,3.4965075614664802,0.0,0.0
2.5649493574615367,1.0986122886681098,4.624972813284271,0.008166562666393417,1.589235205116581
0.0,0.0,3.9889840465642745,0.005087039048557106,0.0
0.0,0.0,0.6931471805599453,0.18232155679395465,0.0
1.0986122886681098,0.0,3.091042453358316,0.0,0.0
0.0,0.0,4.663439094112067,0.0013990209137073409,2.740840023925201
0.0,0.0,1.6094379124341003,0.048790164169432,0.0
0.0,0.0,1.3862943611198906,0.0,0.0
0.0,0.0,2.3978952727983707,0.018036362486098582,0.0
0.0,0.0,1.6094379124341003,0.0,0.0
0.0,0.0,2.1972245773362196,0.0,0.0
1.6094379124341003,0.6931471805599453,2.8903717578961645,0.009950330853168083,0.0
0.0,0.0,2.833213344056216,0.009257021262676761,0.0
0.0,0.0,3.713572066704308,0.04382547954002956,0.0
1.3862943611198906,0.6931471805599453,4.189654742026425,0.015282623531156904,0.0
2.0794415416798357,0.0,1.9459101490553132,0.0,0.0
0.0,0.0,0.6931471805599453,0.18232155679395465,0.0
1.791759469228055,0.0,1.9459101490553132,0.0,0.0
1.9459101490553132,0.0,4.31748811353631,0.0,2.9014215940827497
0.6931471805599453,0.0,3.2188758248682006,0.0,0.0
0.0,0.0,2.8903717578961645,0.0,0.0
1.6094379124341003,1.3862943611198906,2.6390573296152584,0.012422519998557155,0.0
0.0,0.0,4.219507705176107,0.007571265496318075,0.0
0.6931471805599453,0.6931471805599453,5.0238805208462765,0.008761505668572752,4.244200317766478
0.6931471805599453,0.0,2.3978952727983707,0.0,4.473921899378137
1.0986122886681098,0.0,2.8903717578961645,0.0,0.0
1.0986122886681098,0.0,2.833213344056216,0.011434377625663104,0.0
0.0,0.0,1.0986122886681098,0.0,0.0
0.6931471805599453,0.0,4.248495242049359,0.011632084229707653,0.0
1.6094379124341003,1.6094379124341003,5.123963979403259,0.0,0.0
0.6931471805599453,0.0,2.5649493574615367,0.0,0.0
1.6094379124341003,1.0986122886681098,3.4657359027997265,0.0,0.0
0.0,0.0,3.4339872044851463,0.006677654753240568,0.0
0.6931471805599453,0.0,2.8903717578961645,0.0,0.0
1.6094379124341003,0.0,2.4849066497880004,0.0,0.0
1.6094379124341003,0.0,3.871201010907891,0.010742096531902109,3.104586678466073
0.0,0.0,3.1780538303479458,0.08498432390499729,0.0
2.1972245773362196,0.0,3.332204510175204,0.0,3.2347491740244907
0.0,0.0,1.3862943611198906,0.0,3.6635616461296463
0.0,0.0,3.912023005428146,0.0,0.0
0.0,0.0,0.6931471805599453,0.18232155679395465,0.0
0.0,0.0,1.3862943611198906,0.07696104113612832,0.0
1.3862943611198906,0.0,2.9444389791664403,0.0,4.225372824628505
1.791759469228055,1.0986122886681098,3.5263605246161616,0.0,2.3513752571634776
0.0,0.0,2.772588722239781,0.039220713153281295,0.0
1.791759469228055,0.0,0.6931471805599453,0.0,0.0
1.3862943611198906,0.6931471805599453,4.465908118654584,0.0038924147153438387,0.0
0.0,0.0,0.6931471805599453,0.18232155679395465,0.0
2.6390573296152584,1.0986122886681098,4.0943445622221,0.0,3.7954891891721947
0.6931471805599453,1.0986122886681098,4.867534450455582,0.0,2.2925347571405443
0.0,0.0,1.0986122886681098,0.18232155679395465,0.0
2.0794415416798357,0.0,3.1780538303479458,0.0,2.89591193827178
1.6094379124341003,0.0,3.6109179126442243,0.007571265496318075,0.0
0.0,0.0,2.1972245773362196,0.0,1.7227665977411035
1.0986122886681098,0.0,3.9512437185814275,0.0022973590486834897,2.0918640616783932
2.4849066497880004,0.0,2.5649493574615367,0.0,0.0
0.0,0.0,0.6931471805599453,0.18232155679395465,0.0
2.4849066497880004,1.3862943611198906,4.700480365792417,0.0026963615477426086,2.028148247292285
0.0,0.0,2.0794415416798357,0.02527780718426854,0.0
1.6094379124341003,0.0,1.791759469228055,0.0,0.0
0.0,0.0,1.791759469228055,0.18232155679395465,0.0
2.0794415416798357,0.0,3.258096538021482,0.0,0.0
0.0,0.0,0.6931471805599453,0.18232155679395465,0.0
2.70805020110221,0.0,3.7376696182833684,0.0,4.163559631243574
0.6931471805599453,0.0,2.1972245773362196,0.032757564238172186,0.0
0.0,0.0,4.174387269895637,0.005484930230569685,1.62924053973028
0.0,0.0,1.791759469228055,0.0,0.0
0.0,0.0,1.6094379124341003,0.0,0.0
0.0,0.0,1.6094379124341003,0.048790164169432,0.0
0.0,0.0,2.3978952727983707,0.11332868530700317,0.0
1.3862943611198906,0.0,0.0,0.18232155679395465,0.0
0.6931471805599453,0.0,2.6390573296152584,0.0,0.0
0.0,0.0,2.995732273553991,0.016955440649413473,0.0
0.0,0.0,0.6931471805599453,0.18232155679395465,0.0
2.0794415416798357,0.6931471805599453,2.3978952727983707,0.004390348301292895,0.0
0.0,0.0,2.1972245773362196,0.0,0.0
0.0,1.3862943611198906,3.912023005428146,0.0,0.0
0.0,0.0,2.302585092994046,0.0,3.883623530906448
0.0,0.0,0.6931471805599453,0.18232155679395465,0.0
2.6390573296152584,1.0986122886681098,4.844187086458591,0.0025966258472659783,0.0
0.6931471805599453,0.0,2.995732273553991,0.026252371144065742,0.0
2.1972245773362196,0.6931471805599453,5.0106352940962555,0.0118297517535772,0.0
1.9459101490553132,0.0,4.1588830833596715,0.03004412134837667,0.0
0.0,0.0,3.970291913552122,0.008860628432196559,0.0
2.0794415416798357,1.3862943611198906,2.302585092994046,0.014198719399812949,2.653241964607215
0.0,0.0,0.6931471805599453,0.18232155679395465,0.0
1.3862943611198906,0.0,0.6931471805599453,0.0,0.0
0.6931471805599453,0.0,3.9318256327243257,0.005087039048557106,2.8622008809294686
0.0,0.0,1.0986122886681098,0.18232155679395465,0.0
1.6094379124341003,0.0,3.044522437723423,0.007968169649176874,0.0
1.3862943611198906,1.0986122886681098,4.875197323201151,0.005186526687300061,0.0
